dispatch_time,num_orders_in_batch,num_available_couriers,supply_demand_ratio,num_proposed_assignments,num_accepted_assignments,num_rejections,assignment_rate,acceptance_rate,total_cost_of_cycle,avg_cost_per_assignment,agreement_rate_with_actual,cost_function,mode,strategy_key,num_units,num_bundles,avg_bundle_size,micro_batch_sec,optimizer_status,num_deferred_in,num_deferred_out,num_deferred_carry
1666314944,1,3631,3631.0,1,1,0,1.0,1.0,3.0719530773294423e-08,3.0719530773294423e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666315214,1,3630,3630.0,1,1,0,1.0,1.0,682.2939249326496,682.2939249326496,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666315494,1,3631,3631.0,1,1,0,1.0,1.0,567.870624524716,567.870624524716,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666315854,1,3630,3630.0,1,1,0,1.0,1.0,10.679064710341363,10.679064710341363,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666317084,1,3632,3632.0,1,1,0,1.0,1.0,295.3134941315716,295.3134941315716,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666317104,1,3631,3631.0,1,1,0,1.0,1.0,888.0012403317787,888.0012403317787,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666317524,2,3631,1815.5,2,2,0,1.0,1.0,68.87915603543016,34.43957801771508,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666317584,1,3629,3629.0,1,1,0,1.0,1.0,242.06936043431915,242.06936043431915,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666317594,1,3628,3628.0,1,1,0,1.0,1.0,163.37335512946117,163.37335512946117,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666317854,1,3627,3627.0,1,1,0,1.0,1.0,110.08590382135918,110.08590382135918,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318224,1,3626,3626.0,1,1,0,1.0,1.0,0.016910509871848736,0.016910509871848736,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318344,1,3625,3625.0,1,1,0,1.0,1.0,4.220611599565839,4.220611599565839,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318464,1,3624,3624.0,1,1,0,1.0,1.0,660.018746058542,660.018746058542,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318474,1,3623,3623.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666318484,1,3623,3623.0,1,1,0,1.0,1.0,6.143906154658885e-08,6.143906154658885e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318524,1,3622,3622.0,1,1,0,1.0,1.0,824.2772591792158,824.2772591792158,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318624,1,3623,3623.0,1,1,0,1.0,1.0,352.2392824488627,352.2392824488627,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318644,2,3622,1811.0,2,2,0,1.0,1.0,433.0041246244995,216.50206231224976,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666318654,1,3620,3620.0,1,1,0,1.0,1.0,59.35002708801045,59.35002708801045,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318664,2,3619,1809.5,2,1,1,0.5,0.5,3.0719530773294423e-08,3.0719530773294423e-08,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666318674,1,3618,3618.0,1,1,0,1.0,1.0,45.34313619501854,45.34313619501854,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318684,1,3617,3617.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666318694,1,3617,3617.0,1,1,0,1.0,1.0,0.012833580708634645,0.012833580708634645,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318704,1,3616,3616.0,1,1,0,1.0,1.0,53.06853804097144,53.06853804097144,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318774,1,3615,3615.0,1,1,0,1.0,1.0,111.66467659918243,111.66467659918243,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318864,1,3614,3614.0,1,1,0,1.0,1.0,195.00856238780682,195.00856238780682,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318874,1,3613,3613.0,1,1,0,1.0,1.0,824.9169655183484,824.9169655183484,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318914,1,3612,3612.0,1,1,0,1.0,1.0,462.3126647627123,462.3126647627123,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666318944,1,3611,3611.0,1,1,0,1.0,1.0,0.0021529883549970034,0.0021529883549970034,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319354,1,3615,3615.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666319364,1,3615,3615.0,1,1,0,1.0,1.0,0.004500637997348766,0.004500637997348766,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319434,1,3614,3614.0,1,1,0,1.0,1.0,54.172964989325315,54.172964989325315,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319484,1,3613,3613.0,1,1,0,1.0,1.0,1502.7576346663834,1502.7576346663834,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319504,1,3612,3612.0,1,1,0,1.0,1.0,168.98771773669,168.98771773669,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319534,1,3611,3611.0,1,1,0,1.0,1.0,46.41450508159374,46.41450508159374,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319554,1,3610,3610.0,1,1,0,1.0,1.0,323.15677667024136,323.15677667024136,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319584,1,3609,3609.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666319594,1,3609,3609.0,1,1,0,1.0,1.0,118.3427226321923,118.3427226321923,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319624,1,3608,3608.0,1,1,0,1.0,1.0,3.0719530773294423e-08,3.0719530773294423e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319644,1,3607,3607.0,1,1,0,1.0,1.0,0.0,0.0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319704,1,3607,3607.0,1,1,0,1.0,1.0,431.08371069273494,431.08371069273494,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319794,1,3606,3606.0,1,1,0,1.0,1.0,9.215859231988326e-08,9.215859231988326e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666319904,1,3606,3606.0,1,1,0,1.0,1.0,0.0,0.0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320044,1,3608,3608.0,1,1,0,1.0,1.0,0.00037443193569408953,0.00037443193569408953,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320074,1,3607,3607.0,1,1,0,1.0,1.0,1383.018800412863,1383.018800412863,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320084,1,3607,3607.0,1,1,0,1.0,1.0,27.018512116509402,27.018512116509402,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320234,2,3614,1807.0,2,2,0,1.0,1.0,37.021990931728,18.510995465864,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666320274,1,3612,3612.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666320284,1,3612,3612.0,1,1,0,1.0,1.0,3.0719530773294423e-08,3.0719530773294423e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320334,1,3613,3613.0,1,1,0,1.0,1.0,1.8592423410626714e-05,1.8592423410626714e-05,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320344,1,3612,3612.0,1,1,0,1.0,1.0,26.49182652298676,26.49182652298676,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320384,1,3612,3612.0,1,1,0,1.0,1.0,1055.2771912587832,1055.2771912587832,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320404,1,3612,3612.0,1,1,0,1.0,1.0,0.0,0.0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320444,1,3611,3611.0,1,1,0,1.0,1.0,175.27610647774887,175.27610647774887,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320514,1,3610,3610.0,1,1,0,1.0,1.0,639.1996575640562,639.1996575640562,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320684,1,3609,3609.0,1,1,0,1.0,1.0,187.6874337488882,187.6874337488882,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320784,1,3608,3608.0,1,1,0,1.0,1.0,24.92403338219004,24.92403338219004,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320814,2,3607,1803.5,2,2,0,1.0,1.0,346.520040192578,173.260020096289,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666320824,1,3606,3606.0,1,1,0,1.0,1.0,57.102785375904055,57.102785375904055,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320874,1,3605,3605.0,1,1,0,1.0,1.0,408.4060384289014,408.4060384289014,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320914,1,3605,3605.0,1,1,0,1.0,1.0,126.66784050095394,126.66784050095394,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320934,1,3604,3604.0,1,1,0,1.0,1.0,158.83065721207225,158.83065721207225,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666320974,1,3605,3605.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666320984,3,3605,1201.6666666666667,3,3,0,1.0,1.0,948.5931246017167,316.1977082005722,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666320994,1,3603,3603.0,1,1,0,1.0,1.0,99.20181453025229,99.20181453025229,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321004,1,3602,3602.0,1,1,0,1.0,1.0,239.25094934101023,239.25094934101023,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321024,1,3602,3602.0,1,1,0,1.0,1.0,3.811147930235456e-05,3.811147930235456e-05,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321044,1,3601,3601.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666321054,1,3602,3602.0,1,1,0,1.0,1.0,1.0743035866155404,1.0743035866155404,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321064,1,3601,3601.0,1,1,0,1.0,1.0,0.03536221280501478,0.03536221280501478,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321084,1,3601,3601.0,1,1,0,1.0,1.0,1.1908591860295628e-05,1.1908591860295628e-05,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321134,1,3601,3601.0,1,1,0,1.0,1.0,101.00582080175778,101.00582080175778,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321164,1,3601,3601.0,1,1,0,1.0,1.0,41.43594210164339,41.43594210164339,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321194,1,3600,3600.0,1,1,0,1.0,1.0,554.2569598374195,554.2569598374195,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321204,1,3599,3599.0,1,1,0,1.0,1.0,914.4899464719906,914.4899464719906,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321214,2,3598,1799.0,2,2,0,1.0,1.0,785.7286649698657,392.86433248493285,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666321224,1,3596,3596.0,1,1,0,1.0,1.0,6.082866268918044,6.082866268918044,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321374,1,3597,3597.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666321384,1,3597,3597.0,1,1,0,1.0,1.0,358.69870840036276,358.69870840036276,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321414,1,3596,3596.0,1,1,0,1.0,1.0,0.000721433447735337,0.000721433447735337,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321464,1,3595,3595.0,1,1,0,1.0,1.0,1.6372490864810012,1.6372490864810012,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321474,1,3594,3594.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666321484,2,3594,1797.0,2,2,0,1.0,1.0,1311.6412366354766,655.8206183177383,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666321514,2,3593,1796.5,2,1,1,0.5,0.5,1.228781230931777e-07,1.228781230931777e-07,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666321524,1,3592,3592.0,1,1,0,1.0,1.0,1.7049403127330445,1.7049403127330445,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321534,2,3592,1796.0,2,1,1,0.5,0.5,0.0898572686418462,0.0898572686418462,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666321544,3,3592,1197.3333333333333,3,3,0,1.0,1.0,633.2870260897977,211.09567536326588,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666321564,1,3589,3589.0,1,1,0,1.0,1.0,0.4031247005828102,0.4031247005828102,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321584,1,3588,3588.0,1,1,0,1.0,1.0,5.000155635652129e-06,5.000155635652129e-06,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321604,1,3587,3587.0,1,1,0,1.0,1.0,9.215859231988326e-08,9.215859231988326e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321614,1,3586,3586.0,1,1,0,1.0,1.0,704.3004805044638,704.3004805044638,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321624,1,3585,3585.0,1,1,0,1.0,1.0,432.09788073008167,432.09788073008167,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321644,1,3584,3584.0,1,1,0,1.0,1.0,3.0719530773294423e-08,3.0719530773294423e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321664,4,3583,895.75,4,4,0,1.0,1.0,1387.5822446001357,346.8955611500339,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666321674,1,3579,3579.0,1,1,0,1.0,1.0,3.0719530773294423e-08,3.0719530773294423e-08,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321684,2,3578,1789.0,2,2,0,1.0,1.0,412.42243835226736,206.21121917613368,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666321694,1,3578,3578.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666321704,3,3578,1192.6666666666667,3,2,1,0.6666666666666666,0.6666666666666666,616.4963585557816,308.2481792778908,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666321714,1,3576,3576.0,1,1,0,1.0,1.0,1.6858739404357614e-07,1.6858739404357614e-07,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321724,3,3575,1191.6666666666667,3,2,1,0.6666666666666666,0.6666666666666666,134.2760657739057,67.13803288695286,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666321734,2,3573,1786.5,2,2,0,1.0,1.0,1.3628110770112455e-05,6.814055385056228e-06,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666321744,1,3572,3572.0,1,1,0,1.0,1.0,1.228781230931777e-07,1.228781230931777e-07,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321754,1,3571,3571.0,1,1,0,1.0,1.0,8.48187409640787,8.48187409640787,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321774,1,3570,3570.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666321784,5,3570,714.0,5,3,2,0.6,0.6,1149.0744391831267,383.02481306104227,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,2,2
1666321794,2,3568,1784.0,2,2,0,1.0,1.0,7.371597922238335e-05,3.6857989611191675e-05,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666321804,1,3567,3567.0,1,1,0,1.0,1.0,168.0086424508934,168.0086424508934,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666321814,3,3566,1188.6666666666667,3,2,1,0.6666666666666666,0.6666666666666666,1.8077050707287126,0.9038525353643563,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666321824,3,3564,1188.0,3,2,1,0.6666666666666666,0.6666666666666666,1.0989001303677666,0.5494500651838833,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666321834,4,3562,890.5,4,4,0,1.0,1.0,160.40438020816407,40.10109505204102,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666321844,4,3559,889.75,4,4,0,1.0,1.0,277.6260240168247,69.40650600420618,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666321854,3,3555,1185.0,3,1,2,0.3333333333333333,0.3333333333333333,3.853559141439523,3.853559141439523,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,2,2
1666321864,6,3555,592.5,6,5,1,0.8333333333333334,0.8333333333333334,50.53018773249986,10.106037546499973,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,1,1
1666321874,4,3550,887.5,4,4,0,1.0,1.0,336.2111928923855,84.05279822309637,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666321884,3,3546,1182.0,3,3,0,1.0,1.0,439.771135184567,146.59037839485566,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666321894,2,3543,1771.5,2,2,0,1.0,1.0,0.0002782879963126157,0.00013914399815630784,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666321904,3,3542,1180.6666666666667,3,3,0,1.0,1.0,293.70317155466574,97.90105718488859,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666321924,4,3539,884.75,4,4,0,1.0,1.0,2492.2564035846503,623.0641008961626,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666321934,4,3535,883.75,4,4,0,1.0,1.0,10.585491235153297,2.6463728087883243,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666321944,3,3531,1177.0,3,3,0,1.0,1.0,200.56515333175466,66.85505111058488,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666321954,2,3528,1764.0,2,2,0,1.0,1.0,219.91178500995008,109.95589250497504,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666321964,4,3526,881.5,4,4,0,1.0,1.0,0.3600711449544115,0.09001778623860288,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666321974,4,3523,880.75,4,4,0,1.0,1.0,258.8561461928658,64.71403654821646,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666321984,2,3519,1759.5,2,2,0,1.0,1.0,1.8431718463976653e-07,9.215859231988326e-08,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666321994,4,3517,879.25,4,2,2,0.5,0.5,362.6403455644217,181.32017278221085,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,2,2
1666322004,4,3515,878.75,4,4,0,1.0,1.0,361.83595273647177,90.45898818411794,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666322014,3,3511,1170.3333333333333,3,2,1,0.6666666666666666,0.6666666666666666,63.81222528845226,31.90611264422613,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666322024,5,3509,701.8,5,4,1,0.8,0.8,2069.596734246911,517.3991835617278,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666322034,7,3505,500.7142857142857,7,5,2,0.7142857142857143,0.7142857142857143,61.42958175313547,12.285916350627094,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,2,2
1666322044,6,3500,583.3333333333334,6,6,0,1.0,1.0,547.9469817363218,91.32449695605364,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,0,0
1666322054,3,3494,1164.6666666666667,3,2,1,0.6666666666666666,0.6666666666666666,765.2767125550897,382.63835627754486,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666322064,9,3492,388.0,9,8,1,0.8888888888888888,0.8888888888888888,739.5839958966801,92.44799948708501,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,1,1
1666322074,7,3484,497.7142857142857,7,6,1,0.8571428571428571,0.8571428571428571,3044.127413814353,507.35456896905885,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,1,1
1666322084,5,3478,695.6,5,5,0,1.0,1.0,733.3477685005599,146.66955370011198,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,0,0
1666322094,5,3473,694.6,5,5,0,1.0,1.0,1441.1154101886216,288.22308203772434,0.2,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,0,0
1666322104,7,3468,495.42857142857144,7,4,3,0.5714285714285714,0.5714285714285714,220.52002527166596,55.13000631791649,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,3,3
1666322114,11,3464,314.90909090909093,11,11,0,1.0,1.0,725.8139655487769,65.98308777716153,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,0,0
1666322124,3,3453,1151.0,3,2,1,0.6666666666666666,0.6666666666666666,1.535976538664721e-07,7.679882693323605e-08,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666322134,7,3451,493.0,7,3,4,0.42857142857142855,0.42857142857142855,357.5478319731723,119.18261065772411,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,4,4
1666322144,9,3449,383.22222222222223,9,9,0,1.0,1.0,164.06833973792422,18.229815526436024,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,0,0
1666322154,7,3440,491.42857142857144,7,5,2,0.7142857142857143,0.7142857142857143,663.5322230979295,132.7064446195859,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,2,2
1666322164,11,3435,312.27272727272725,11,10,1,0.9090909090909091,0.9090909090909091,916.8416324151258,91.68416324151258,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,1,1
1666322174,9,3425,380.55555555555554,9,8,1,0.8888888888888888,0.8888888888888888,1059.7405339594825,132.4675667449353,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,1,1
1666322184,9,3417,379.6666666666667,9,8,1,0.8888888888888888,0.8888888888888888,1878.757022703597,234.84462783794962,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,1,1
1666322194,11,3409,309.90909090909093,11,7,4,0.6363636363636364,0.6363636363636364,885.9998839429084,126.57141199184404,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,4,4
1666322204,13,3402,261.6923076923077,13,13,0,1.0,1.0,2434.8439145594316,187.2956857353409,0.0,distance_to_pickup,REALTIME,greedy,13,0,1,10,ok,0,0,0
1666322214,4,3389,847.25,4,4,0,1.0,1.0,1861.657603679792,465.414400919948,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666322224,11,3385,307.72727272727275,11,10,1,0.9090909090909091,0.9090909090909091,1728.8662517017685,172.88662517017684,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,1,1
1666322234,8,3375,421.875,8,6,2,0.75,0.75,7.392707285590388,1.2321178809317315,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,2,2
1666322244,9,3370,374.44444444444446,9,8,1,0.8888888888888888,0.8888888888888888,852.3509983683991,106.54387479604989,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,1,1
1666322254,9,3362,373.55555555555554,9,7,2,0.7777777777777778,0.7777777777777778,567.7741666075209,81.11059522964584,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,2,2
1666322264,10,3355,335.5,10,7,3,0.7,0.7,33.70680308682628,4.8152575838323255,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,3,3
1666322274,13,3350,257.6923076923077,13,12,1,0.9230769230769231,0.9230769230769231,260.17433816662145,21.681194847218453,0.0,distance_to_pickup,REALTIME,greedy,13,0,1,10,ok,0,1,1
1666322284,8,3339,417.375,8,6,2,0.75,0.75,137.80193560297258,22.966989267162095,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,2,2
1666322294,8,3333,416.625,8,7,1,0.875,0.875,124.16774969148085,17.738249955925834,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,1,1
1666322304,11,3326,302.3636363636364,11,9,2,0.8181818181818182,0.8181818181818182,2448.164552944336,272.01828366048176,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,2,2
1666322314,10,3317,331.7,10,9,1,0.9,0.9,939.1471257466087,104.34968063851208,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,1,1
1666322324,17,3308,194.58823529411765,17,15,2,0.8823529411764706,0.8823529411764706,984.0638161809155,65.60425441206104,0.0,distance_to_pickup,REALTIME,greedy,17,0,1,10,ok,0,2,2
